category,image_id,image_path,ecg_id,layout,status,elapsed_seconds,error,layout_name,nonzero_leads_count,einthoven_score,median_correlation,mean_correlation,minimum_correlation,median_normalized_rmse,median_rmse_mv,median_snr_db,median_gain_ratio
photos_iphone,14,photos_iphone/img_14_page_0.jpeg,LPAE_17226_hr,3x4+1R,success,8.744735165993916,,3x4+1R,12,-0.10439606849030371,0.6481886783576016,0.5901256868254185,-0.00693382578240687,0.8368948864406763,0.2644442102187623,1.2319375724705806,0.8744103064382662
photos_samsung,14,photos_samsung/img_14_page_0.jpeg,LPAE_17226_hr,3x4+1R,success,8.458821915992303,,3x4+1R,12,0.9498942417974583,0.8038711261610617,0.7490491098865565,0.16386667013040024,0.6260822336455907,0.11649231416493983,3.8524672986673902,0.8860205566634183
photos_scans,14,photos_scans/img_14_page_0.jpeg,LPAE_17226_hr,3x4+1R,success,7.737045083995326,,3x4+1R,12,0.9461111434432337,0.1017692053204182,0.0973406373168344,-0.027570599092528743,1.3403190701181031,0.3419300823567315,-2.4353124576691343,0.9491180894567063
photos_screens,14,photos_screens/img_14_page_0.jpeg,LPAE_17226_hr,3x4+1R,success,17.505616874987027,,3x4+1R,12,0.08940564163721124,0.11249802447725032,0.11997366648740239,0.09988534049510356,1.3322926657217633,0.371673699683903,-2.2667594007135685,0.9197202030040053
photos_bents,40,photos_bents/img_40_page_0.jpeg,LPAE_09275_hr,3x4+1R,success,21.48683333399822,,3x4+1R,12,0.45921234066149536,0.5437012590912937,0.5119734666025259,0.14556899589864625,0.9541374534542233,0.17463863522869155,0.44238295288888296,0.9523753781893807
photos_crumbles,40,photos_crumbles/img_40_page_0.jpeg,LPAE_09275_hr,3x4+1R,success,12.678735791996587,,3x4+1R,12,0.09031250794739801,0.7248092741879606,0.6978810671222583,0.43582658877426156,0.7418322357992573,0.13123704669183028,2.2971715093726566,0.9147393990767765
photos_doogee,40,photos_doogee/img_40_page_0.jpeg,LPAE_09275_hr,3x4+1R,success,9.353055125000537,,3x4+1R,12,0.9929918941714365,0.973925833539661,0.9650979938087483,0.9153601923387722,0.22822713752614573,0.054916180307401016,9.641695032362637,0.9364951363096341
photos_iphone,40,photos_iphone/img_40_page_0.jpeg,LPAE_09275_hr,3x4+1R,success,12.296200625001802,,3x4+1R,12,0.9776065713273063,0.9766143296575027,0.9640184722567744,0.9126940942653937,0.2162634289814465,0.053806771509726375,9.503747621506873,0.9540849958933769
photos_samsung,40,photos_samsung/img_40_page_0.jpeg,LPAE_09275_hr,3x4+1R,success,6.977149082988035,,3x4+1R,12,0.959143873499773,0.954751662436533,0.9269040897629498,0.7114799422300068,0.3006849914683676,0.054434828514276126,9.729509600549488,0.9560716476187041
photos_scans,40,photos_scans/img_40_page_0.jpeg,LPAE_09275_hr,3x4+1R,success,11.482229333996656,,3x4+1R,12,0.9970778181069698,0.9895565128129274,0.9766713912402154,0.9100014018848087,0.1444726737226083,0.04626084926347343,10.962361923950379,0.9495615613125823
photos_screens,40,photos_screens/img_40_page_0.jpeg,LPAE_09275_hr,3x4+1R,success,13.310530542003107,,3x4+1R,12,0.7711192620248897,0.5206307496276145,0.5118583636324155,0.011662515044060396,0.9537669884012933,0.18527053547834857,0.3451984106988246,0.924167470977098
photos_bents,42,photos_bents/img_42_page_0.jpeg,LPAE_09545_hr,3x4+1R,success,7.943559459003154,,3x4+1R,12,0.12876932162119714,0.20189983370913894,0.24716737432007588,-0.03644398815036335,1.2633150015124577,0.2325959210950877,-1.8443524162398501,0.9343160069028689
